region,user_id,ao,user_name,day_of_week,total_posts,last_post_date,first_post_date,posts_last_month,posts_prior_month,posts_2_months_ago,posts_3_months_ago,posts_4_months_ago,posts_5_months_ago,posts_6_months_ago,posts_7_months_ago,posts_8_months_ago,posts_9_months_ago,posts_10_months_ago,posts_11_months_ago,posts_12_months_ago,pax_status
F3P,U06TFFEDQE7,ao-da-grizz,Tinder,Friday,1,2025-01-24,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nonkotter
F3P,U07G74Y71QW,ao-da-grizz,Mr Beaker,Friday,2,2025-04-25,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,nonkotter
F3P,U02F2UV0MCL,ao-da-grizz,Blue Gill,Friday,1,2025-02-28,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nonkotter
F3P,U0194BS66MQ,ao-da-grizz,Binford,Saturday,6,2026-01-03,2025-01-25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,active
F3P,U03SX99V3PU,ao-da-grizz,Meta,Saturday,7,2025-12-13,2025-01-25,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,kotter
F3P,U040R8S1N6P,ao-da-grizz,Dilbert,Saturday,1,2025-11-22,2025-11-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04H3PWJN5A,ao-da-grizz,Juanita,Saturday,5,2025-11-22,2025-07-19,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U058F8J3PNK,ao-da-grizz,Danica,Saturday,3,2025-11-22,2025-11-08,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U058SP7GRJ6,ao-da-grizz,Hatchet (Lizard Q),Saturday,3,2025-12-06,2025-11-22,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05CLEPF6VC,ao-da-grizz,Baluster,Saturday,1,2025-11-22,2025-11-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05GG5NR7KM,ao-da-grizz,Pee Wee Herman,Saturday,3,2025-12-06,2025-11-22,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05J5AE2ZS5,ao-da-grizz,Tighty Whities,Saturday,1,2025-11-22,2025-11-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0638CR70Q2,ao-da-grizz,Tinfoil,Saturday,4,2025-12-13,2025-11-08,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06GZE2D66R,ao-da-grizz,Sparky,Saturday,10,2025-12-20,2025-01-25,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,kotter
F3P,U075J9NN91N,ao-da-grizz,Pop-Tart,Saturday,6,2025-12-13,2025-06-28,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U077RQMTNG3,ao-da-grizz,Celine Dion,Saturday,10,2025-12-27,2025-11-08,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U08U4PQV3DJ,ao-da-grizz,Phoenix,Saturday,14,2025-12-13,2025-05-31,0.0,3.0,2.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09SA1LJ7DL,ao-da-grizz,Waffle House,Saturday,4,2025-12-13,2025-11-15,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0197M49PJ8,ao-da-grizz,Squirts,Saturday,3,2025-06-14,2025-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U020A3PMS14,ao-da-grizz,Ringo,Friday,5,2026-01-16,2025-10-17,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U02NST5BMKJ,ao-da-grizz,Dear Abby,Friday,2,2025-12-12,2025-09-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03T43SBJNA,ao-da-grizz,Homer Simpson,Saturday,7,2026-01-03,2025-03-01,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,active
F3P,U05LL7ESE79,ao-da-grizz,Cutler,Friday,2,2025-09-19,2025-09-12,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07UKT9J213,ao-da-grizz,Large Marge,Friday,1,2025-07-25,2025-07-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U080FGLKUH5,ao-da-grizz,Hodl,Friday,1,2025-07-18,2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U081JKWAR33,ao-da-grizz,Sailer Moon,Friday,1,2025-07-25,2025-07-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U08K5RPAY02,ao-da-grizz,Al Roache,Friday,1,2025-06-20,2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U091UQXBKJP,ao-da-grizz,Sapsucker (F3 Naperville),Saturday,2,2025-12-06,2025-08-23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U094XL0JTK3,ao-da-grizz,Lot lizard,Saturday,3,2025-08-30,2025-08-16,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U016V6KHM36,ao-da-grizz,Dilly Dilly,Saturday,2,2025-12-06,2025-12-06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03SX99V3PU,ao-da-grizz,Meta,Friday,4,2025-10-17,2025-06-27,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04RQB0TXFS,ao-da-grizz,Hot Lava,Friday,3,2025-10-03,2025-03-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,kotter
F3P,U05TUKL5N87,ao-da-grizz,Zimmer,Friday,2,2025-11-14,2025-08-22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U093QHS5CV6,ao-da-grizz,Martha Stewart,Saturday,1,2025-12-06,2025-12-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U094XL0JTK3,ao-da-grizz,Lot lizard,Friday,1,2025-10-03,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09D5VDKC85,ao-da-grizz,Otto Man,Friday,4,2025-11-28,2025-10-03,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09EZ6NN6HH,ao-da-grizz,Thesaurus,Friday,4,2026-01-09,2025-10-03,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U03765UPB8C,ao-da-grizz,Chum Bucket,Saturday,4,2025-10-04,2025-04-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,kotter
F3P,U03TX17L7AQ,ao-da-grizz,Foreclosure,Saturday,2,2025-12-27,2025-04-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,active
F3P,U07G74Y71QW,ao-da-grizz,Mr Beaker,Saturday,1,2025-04-19,2025-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U040R8S1N6P,ao-da-grizz,Dilbert,Friday,1,2025-05-02,2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U04U8EGCQS1,ao-da-grizz,Manhole,Friday,2,2025-05-02,2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,nonkotter
F3P,U051330RY2J,ao-da-grizz,Depends (3rdF Q),Friday,11,2025-12-26,2025-01-31,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,active
F3P,U07BUCET1R9,ao-da-grizz,Dr. Loco,Saturday,2,2025-05-31,2025-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U08RHRMD43C,ao-da-grizz,Frogger,Saturday,2,2025-05-31,2025-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U0950RW8JHX,ao-da-grizz,Eliot Ness,Saturday,1,2025-07-12,2025-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U03KV19V5JS,ao-da-grizz,Cowbell,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U03TYQYKERF,ao-da-grizz,Fire Hose,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U041R4GK79V,ao-da-grizz,fuzzy navel,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U041T99TNTC,ao-da-grizz,YellowPages,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U041T9ACB3L,ao-da-grizz,UPS,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U051330RY2J,ao-da-grizz,Depends (3rdF Q),Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U05J5AE2ZS5,ao-da-grizz,Tighty Whities,Friday,1,2025-12-05,2025-12-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06GZ8ECZC5,ao-da-grizz,Boomer,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U06J46ZTPEZ,ao-da-grizz,Folgers,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U06K8PKQGA1,ao-da-grizz,Duck Hunt,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U06TFS9Q7UL,ao-da-grizz,Ricola,Friday,2,2025-12-12,2025-12-05,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U071GSVM24B,ao-da-grizz,Spit Valve,Friday,9,2025-12-12,2025-02-07,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,kotter
F3P,U07UKT9J213,ao-da-grizz,Large Marge,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U081JKWAR33,ao-da-grizz,Sailer Moon,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U081S4SDQEB,ao-da-grizz,HGTV,Sunday,1,2025-04-27,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U09CJQ6NV6Y,ao-da-grizz,Spud,Saturday,1,2025-09-27,2025-09-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017E4NMFQV,ao-da-grizz,Hanger,Friday,2,2025-11-14,2025-11-07,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04C9LC424U,ao-da-grizz,Norm,Friday,1,2025-11-14,2025-11-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05H6UA0KCK,ao-da-grizz,Trifecta,Friday,1,2025-11-14,2025-11-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U064F9H5MAR,ao-da-grizz,Dog House,Friday,2,2025-11-14,2025-11-07,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06GZE2D66R,ao-da-grizz,Sparky,Friday,1,2025-11-14,2025-11-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U087CHQLZ7B,ao-da-grizz,Scratch and Dent,Friday,1,2025-11-14,2025-11-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U016TRPRHKL,ao-da-grizz,Den Mother,Saturday,1,2025-11-08,2025-11-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05ULCL3806,ao-da-grizz,Mr. Kotter,Saturday,5,2026-01-17,2025-10-11,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U073D5MRD4Z,ao-da-grizz,Hat Trick,Saturday,1,2025-11-08,2025-11-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07RD0ACG80,ao-da-grizz,Nemo,Saturday,3,2025-12-13,2025-11-08,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U092LRKGN2E,ao-da-grizz,Pearl,Saturday,2,2025-12-20,2025-11-08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017QPPJVJ5,ao-da-grizz,Bob Villa,Saturday,4,2025-12-13,2025-03-22,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U07GDQCLB0T,ao-da-grizz,Don Quixote,Saturday,1,2025-03-22,2025-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U02KN9HUSE6,ao-da-grizz,Soft Hands,Saturday,2,2025-12-13,2025-11-15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03TYSW2933,ao-da-grizz,The Worm,Saturday,1,2025-11-15,2025-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05QD3D6ZK7,ao-da-grizz,Caboose,Saturday,1,2025-11-15,2025-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05TUKL5N87,ao-da-grizz,Zimmer,Saturday,1,2025-11-15,2025-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06HSP24X8X,ao-da-grizz,Bambino,Saturday,2,2025-11-15,2025-03-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,kotter
F3P,U073J179LHM,ao-da-grizz,Sizzler,Saturday,1,2025-11-15,2025-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07H6LVJHKK,ao-da-grizz,Frontier,Saturday,1,2025-11-15,2025-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,USLACKBOT,ao-da-grizz,Slackbot,Saturday,1,2025-06-21,2025-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U019Y7P6XPF,ao-da-grizz,Foundation,Saturday,1,2025-08-16,2025-08-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07GDNBSZ0Q,ao-da-grizz,Speedbag (F3 Southsid3),Saturday,1,2025-07-26,2025-07-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U089QSWGZ7Z,ao-da-grizz,Wet Bandit,Saturday,1,2025-08-16,2025-08-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U016M1Z8NLE,ao-da-grizz,Happy Camper,Saturday,1,2025-12-13,2025-12-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U01Q04FM95G,ao-da-grizz,Hot Boxx,Saturday,1,2025-10-04,2025-10-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05LL7ESE79,ao-da-grizz,Cutler,Saturday,3,2025-12-13,2025-12-06,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06H3QB4KMY,ao-da-grizz,Mahomes,Friday,1,2025-04-25,2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U06H3QB4KMY,ao-da-grizz,Mahomes,Saturday,1,2025-12-13,2025-12-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06J46ZTPEZ,ao-da-grizz,Folgers,Friday,2,2025-07-04,2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U092K456KHC,ao-da-grizz,WrongWay,Saturday,1,2025-12-13,2025-12-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U098XEDSKJN,ao-da-grizz,Liberty Biberty,Saturday,2,2025-12-13,2025-12-13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09S9B3N5DL,ao-da-grizz,The Vault,Saturday,2,2025-12-13,2025-12-13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U016VPSQSFR,ao-da-grizz,Trickle,Saturday,1,2025-05-17,2025-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U018098KAAC,ao-da-grizz,Sparkler,Saturday,1,2025-12-27,2025-12-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U03DP9WRXJN,ao-da-grizz,Backstreet,Friday,1,2025-11-28,2025-11-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0536BG9AMU,ao-da-grizz,TruGreen,Friday,1,2025-05-30,2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U0638CR70Q2,ao-da-grizz,Tinfoil,Friday,1,2025-12-12,2025-12-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U074T16JBDX,ao-da-grizz,Deliverance,Friday,1,2025-12-12,2025-12-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05QD3D6ZK7,ao-da-grizz,Caboose,Friday,1,2025-09-05,2025-09-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0995LDSXNC,ao-da-grizz,Party in a bottle,Friday,1,2025-09-05,2025-09-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09CJQ6NV6Y,ao-da-grizz,Spud,Friday,1,2025-09-05,2025-09-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09E53TV8JD,ao-da-grizz,Party In A Box,Friday,1,2025-09-05,2025-09-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03DP9WRXJN,ao-da-grizz,Backstreet,Saturday,1,2025-11-29,2025-11-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U035LHSCQ75,ao-da-grizz,Rain Man (F3 Naperville),Saturday,1,2025-12-20,2025-12-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09D5VDKC85,ao-da-grizz,Otto Man,Saturday,1,2025-12-06,2025-12-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0A0D25TJP8,ao-da-grizz,Pikachu (Southsid3),Saturday,1,2025-12-06,2025-12-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U016890PYHM,ao-the-silo,Bedpan,Wednesday,13,2025-12-31,2025-01-29,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,active
F3P,U016P7DMTGT,ao-the-silo,Boston Butt,Wednesday,2,2025-11-05,2025-04-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U018098KAAC,ao-the-silo,Sparkler,Wednesday,10,2025-12-31,2025-01-29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,active
F3P,U051330RY2J,ao-the-silo,Depends (3rdF Q),Wednesday,4,2025-11-05,2025-04-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,kotter
F3P,U06K8PKQGA1,ao-the-silo,Duck Hunt,Wednesday,11,2025-12-24,2025-03-12,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,active
F3P,U070NTWF7G8,ao-the-silo,Foghorn,Wednesday,48,2026-01-14,2025-01-29,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,2.0,0.0,active
F3P,U07GJC6UG1Z,ao-the-silo,Celler Dweller,Wednesday,20,2025-12-31,2025-01-29,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,active
F3P,U080FGLKUH5,ao-the-silo,Hodl,Wednesday,21,2026-01-14,2025-02-26,2.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,active
F3P,U087CHQLZ7B,ao-the-silo,Scratch and Dent,Wednesday,42,2026-01-14,2025-01-29,3.0,1.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,active
F3P,U016M1Z8NLE,ao-the-silo,Happy Camper,Monday,4,2026-01-05,2025-03-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,active
F3P,U016TRPRHKL,ao-the-silo,Den Mother,Monday,4,2026-01-05,2025-03-17,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,active
F3P,U016ZUU67BN,ao-the-silo,5-Putt,Monday,5,2026-01-12,2025-03-17,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,active
F3P,U0171KQRB6D,ao-the-silo,vern,Monday,7,2026-01-12,2025-03-17,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,active
F3P,U018098KAAC,ao-the-silo,Sparkler,Monday,10,2026-01-19,2025-03-17,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,active
F3P,U020A7W78FQ,ao-the-silo,Mr. Belding,Monday,4,2026-01-05,2025-03-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,active
F3P,U03765UPB8C,ao-the-silo,Chum Bucket,Monday,6,2026-01-12,2025-03-17,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,active
F3P,U03SX99V3PU,ao-the-silo,Meta,Monday,9,2026-01-05,2025-01-27,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,active
F3P,U03TX17L7AQ,ao-the-silo,Foreclosure,Monday,3,2026-01-12,2025-06-23,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U03TYSW2933,ao-the-silo,The Worm,Monday,9,2026-01-05,2025-01-27,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,active
F3P,U05LL7ESE79,ao-the-silo,Cutler,Monday,8,2026-01-05,2025-01-27,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,active
F3P,U05TUKL5N87,ao-the-silo,Zimmer,Monday,12,2026-01-05,2025-03-31,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,active
